CUSTOMER_KEY	CUSTOMER_ID	OPERATING_REVENUE_TRAILING_365	CUSTOMER_ORDER_FIRST_PLACED_DTTM	CUSTOMER_ADDRESS_ZIP	CUSTOMER_ADDRESS_CITY	CUSTOMER_ADDRESS_STATE	name	email	password_hash	password
3110883	2583571	11044.90942	2014-10-24 00:00:00.000	90048-3519	LOS ANGELES	CA	Michael Villarreal	danielle81@gmail.com	$2b$12$vbUGVWRElwwZVhADBB1D8udeSKHmnWMayvAREy.hW2kA8QKLx5hA6	e3pLy!*+$+_q
4976341	5554109	10981.25959	2015-11-14 00:00:00.000	29928	Hilton Head	SC	Tracy Larsen	lisa50@gmail.com	$2b$12$8b6miwIoRjEYe7CFNTWrbODL11TiUE4KCCVX6m1GVOEEQtYYpv37u	^9CIwtk5XKkQ
5717750073	41472588	10860.05346	2020-04-05 00:00:00.000	77375-3022	TOMBALL	TX	Cindy Reed	awillis@gmail.com	$2b$12$G1nDhm3cDAh4NB8j63ToM.ouRtqukXZ5797MQ2p/Mii/6TqJum7vu	VJ9l9NXzx$3n
1112388	152090	10745.4954	2012-05-21 00:00:00.000	29669-9266	PELZER	SC	James Stewart	djones@gmail.com	$2b$12$mAlbuWBDpm13nN7J3LQNhepbnTDEUJP4aBWTGfu.LkD/zV.Z4N4Tu	gaq#95ys4$4W
947643	8738828	10714.2912	2016-06-30 04:00:00.000	46140-8501	Greenfield	IN	Mark Thompson	lorraine20@gmail.com	$2b$12$7eqVSApARf3OkElrM/d0suSvFak7WUeTYegLZIJdop2bItiEV/69C	S51L1wzusZY+
2095758487	28213726	10676.57548	2018-01-09 05:00:00.000	77493-4928	Katy	TX	Christopher Logan	amy32@gmail.com	$2b$12$t5N0EWUNuBHKK5DKzZa6cuBSzYae18pxTMapAiiwjH6AqmrAO7CrC	67J1fVd((7J_
84607619700	922331682	10676.41425	2023-10-25 00:00:00.000	33556-5327	ODESSA	FL	Kara Roberson DVM	haneyjean@gmail.com	$2b$12$V.mZRcMC.TTGhmf0/Ikdc.UW8FQWpmqxqbJSYKWo4vAfdFT98onju	gFm^^ElfDO&7
3777131	2868915	10658.05828	2014-12-09 00:00:00.000	33141-4661	MIAMI BEACH	FL	Daniel Hicks	bbutler@gmail.com	$2b$12$Il9PsoiT0eyQK6GBLUMoZOokODZZiUmRT/4vY6dUF.Y/rPON6/wfy	D81%MAnDS+s5
5342750244	40378780	10570.58716	2018-08-13 04:00:00.000	44256	Medina	OH	Aaron Jones	anthonywest@gmail.com	$2b$12$7R0WFHlqqHh0tWEfp1SGY.JbtARWiuEu2lZ40I3j8wi3m8OvcsyOW	&LG8$mf$L1vs
33948750739	100747115	10496.50897	2020-06-23 00:00:00.000	97128-8645	Mcminnville	OR	Erica Thomas	rebecca46@gmail.com	$2b$12$3moajrR9rD6sn6Yin4ZjyOnFELdiLlQxkKiPuTHpD8TWqcbzYh.Iu	!%C+N)1SoEc4
5153709	6185456	10490.55309	2016-01-08 00:00:00.000	17101-1019	HARRISBURG	PA	Jay Dixon	alyssaayers@gmail.com	$2b$12$T2ZYMhuZ4aYnf39iIpqGKO6RMvlnuM7MYRi/luFZzL801TWz.V5Yq	@^7LdyeVE_+L
4438502039	37738083	10457.47962	2018-06-28 04:00:00.000	71302-9250	Alexandria	LA	Amanda Lopez	jonathon61@gmail.com	$2b$12$68mAn/BjfLvtOfG72yX3dO7msqFQIPt5alKlEwkUMIWPoxsythtCK	)z37D%MLJ7Va
7908284	3325651	10380.65666	2015-02-17 00:00:00.000	29626	Anderson	SC	Richard May	allenlopez@gmail.com	$2b$12$KBsjnqsIRnghegGoHz1TWe5u97vVxOkoOc4TRw8MiY5IGzpBogUPq	&2@A)EiLT$7I
34841841009	103963547	10376.89684	2020-07-21 00:00:00.000	30577-4824	TOCCOA	GA	Kristen Beard	benjaminvaughan@gmail.com	$2b$12$Ij9Lhwpvw/WMK77vltM7L.O9r7GZizTIxCUIgtXjBZL3LCHSDDpwa	Rz4)8gk2!RwT
221374	54524	10329.82775	2014-07-14 04:00:00.000	05855-4525	NEWPORT	VT	Jeremy Suarez	ronald38@gmail.com	$2b$12$hcjDInM9EMU4AY8.dDY1.eqoZNK44nVISzkxkBVmgaq6sTu2Iq5/y	_8O1cKx(al2Q
4763762	4762549	10314.85363	2015-08-21 00:00:00.000	93230	Hanford	CA	Theresa Wilson	cindy27@gmail.com	$2b$12$YsLhMsXKFAo8.pj5uiVvUuDiQ0Cy7Gte.U6aKF3/1CXwdDIuZDrse	@Iy5s1%e7@+!
44703363769	150071038	10270.25469	2021-08-06 00:00:00.000	32621-3132	BRONSON	FL	Luke Campbell	lorijones@gmail.com	$2b$12$UIIPtA85yOXV3nNwVUYL/.mJjiJ5uKerUdNKbRmpSXC3DOI.FB6Hm	eDL+4*s__y7(
5807768	6100744	10185.74198	2016-01-10 00:00:00.000	08344-4931	Newfield	NJ	Richard Rios	garypacheco@gmail.com	$2b$12$2dgLuC1I2uOJH5RiddVEMu/gTcbLXv2qZl8mf/470W8XIM2NblR1y	*35Se(y$4ThA
1831002	1346068	10118.64381	2014-02-09 00:00:00.000	19111-4127	Philadelphia	PA	Paul Arroyo	sandy69@gmail.com	$2b$12$IdlFFXhFlRJKa/mBAZh4dOBpnrh3be4ldE9YkoEcJJgLPlFreRRui	i9Nr^)e#+sxL
7827218	3011426	10073.86665	2015-01-03 00:00:00.000	30642	Greensboro	GA	Theresa Peck	gabrielle81@gmail.com	$2b$12$8cpeX0RoRx19K1QrsirAyeh/EI1ADP.MxttG/QpFjUdrXE95aW3l2	(wv)DaouVsO3
1536002974	23462488	10059.00824	2017-10-19 04:00:00.000	32110-4310	BUNNELL	FL	Brittany Parker	loweryshane@gmail.com	$2b$12$Rd9LuIOKWM.kFjGcBrW4dekSRJ5o/ZMp8NhBQ18wleUWWGQqjUvke	(m2j)#OHw51S
5375750142	40480993	9992.05458	2018-08-15 00:00:00.000	90241	Downey	CA	Maria Moore	kyledavis@gmail.com	$2b$12$X3KWO16axX1MC5odsWV1N.T6Qt8wqKvOBuCwYXJSz0A26GhRDTocK	H(61&lAui!Yv
1907976	1469023	9977.32431	2014-03-12 04:00:00.000	20184-3038	UPPERVILLE	VA	Allison Cabrera	millerjessica@gmail.com	$2b$12$qSyZK0Fa1sHa2sivfWgevOxH7sJpPCCW2aPnwG9NVICe89NJ8kprq	_6S4MrQ5&iM3
4072917	3482966	9968.33514	2016-01-28 00:00:00.000	10022	New York	NY	Melvin White	rogerslatoya@gmail.com	$2b$12$.OsG.pyBzv1G7NZmc.lqGeAqbIC5MQ4ctR7XDPSpgaVNOj9R//kRO	y!*bQTciYR+5
8021095	4286209	9935.44731	2015-06-24 04:00:00.000	76016-1804	Arlington	TX	Anita Greene	steven80@gmail.com	$2b$12$lFg0Dff/ZmytLa2oWX.6OemH9Nl6nP7KlHZaXq9x23Nxa6wRuSof6	t6JvHRrC8@b7
147500705	12846548	9919.03961	2017-01-08 00:00:00.000	26003-5209	WHEELING	WV	Kathy White	kristen57@gmail.com	$2b$12$X0o2wNIt8G9UOyEr1neNA.1cEEoS0HLpCyZ2LSIyhZV3U//VfhbC6	4&ldVR^q_7^(
3493501009	35345582	9911.98236	2018-05-14 00:00:00.000	56762-9125	WARREN	MN	Jason Gibbs	patriciasmith@gmail.com	$2b$12$IcR2jt569oBNBGfPcP3YCuNNZ.CLesIBiXFQGt9.oSDlkxeItLQky	@0Wl(Fz^zXYK
3393001055	35122422	9906.63956	2018-05-09 00:00:00.000	13655	Hogansburg	NY	Joseph Adams	clarkcalvin@gmail.com	$2b$12$quuSt2FMEQdHK0Ft0.iRMuE1FiJ17QEfDaZmSA2QIXzXEWP3Ixz9y	PFMvtvyy^h8q
14574750663	55702787	9868.91336	2019-03-06 00:00:00.000	77573-2233	LEAGUE CITY	TX	Terri Morales	qestes@gmail.com	$2b$12$znWqWMptG.SHddKh.VUT0eYLWO1w493lo2VXCzzl/FA4I0UwBzQAa	$yr7zLNrz*vH
6470750347	43983682	9851.14731	2018-10-10 04:00:00.000	81410	Austin	CO	Jacob Mitchell	ywebb@gmail.com	$2b$12$7NAdtZDYzj2UNoLQqFvIuub/BJ/VbqsyTZ2E/rJH4UPG9fHoRo21a	f)5^DWlJVTWY
2786517	2211218	9771.07928	2014-08-18 00:00:00.000	32137-6928	PALM COAST	FL	Gregory Oconnor	adam57@gmail.com	$2b$12$yLBLfY1aQhNHRJnaurPERuX35SvqOT34Q.LojUqAaT/w16orQkqH2	7OMyRPCo$gcs
768502276	18684038	9712.51665	2017-07-12 00:00:00.000	85705-1915	Tucson	AZ	Kevin Booker	katherine84@gmail.com	$2b$12$5oWULrs0ALn9o.kGKaaCMOfuHYJ0SY6InldNKy08wRbG8YvvWbm4W	+5M8VfIzh05l
5875149	6997780	9696.02207	2016-03-11 00:00:00.000	80829-2537	MANITOU SPRINGS	CO	Lindsay Sanchez	rhooper@gmail.com	$2b$12$CKZS1c0BINQDsuFExl16IO.2ePenXkUiccQPgZFcUaT0OitvBxnFG	NV8&VWqny$Fm
6248299	7802741	9677.87073	2016-05-13 00:00:00.000	78028-9533	KERRVILLE	TX	Phillip Walton	qsanders@gmail.com	$2b$12$UTnrsjLa6SoHD8Qn8t3upeU/uz97Id28xaWRtaLnL/I0RnOLh9t4O	&!xgP*tXVE7*
583500387	17268222	9671.67454	2017-05-14 00:00:00.000	02481	Wellesley	MA	Jeffery Johnson	walshedward@gmail.com	$2b$12$VzAw8wzhsHtqUhxXOprWGu4R4zUUNa6IHmbLiaWlczOtqKCcnTlsG	_9wDYAgGVm9N
1936184	9521944	9662.64105	2016-08-10 00:00:00.000	86315-4023	PRESCOTT VALLEY	AZ	Charles Medina	sabrina10@gmail.com	$2b$12$eYbLhCuF7IkHZybfYsi64ua/oA4A4g4GlgD6OYOoYxfr19kqVeaQO	)n86E7dpa8BT
7762753	2750640	9654.64354	2014-11-22 00:00:00.000	50217-8070	Paton	IA	Steve Mendoza	clarklinda@gmail.com	$2b$12$OX8FEif.8fnQaDFXZrbgH.8JU6VLYgBaq6CJT8gD7kd5zLh2i.Hay	I3lqDXnA()+B
727506167	18358059	9620.85485	2017-06-13 04:00:00.000	90740-6159	SEAL BEACH	CA	William Ewing	zwhite@gmail.com	$2b$12$tKdrXNy4Yn9V4y7LPVkAeOkiyFcgZzc0DkEEO1gxNeoOtlmBVs4T.	Jv3Y+YeK*Ag@
3050096	2497675	9557.43704	2014-11-18 05:00:00.000	15920-9200	ARMAGH	PA	Denise Black	lwilson@gmail.com	$2b$12$JFlRtkSNUnaWtad.1GZg4epVxk9CSJxPcbwZf6KU4qUgIhCeZX3MS	%6@3m@yihoSy
42124601625	139628706	9545.80883	2021-03-21 00:00:00.000	92007-2208	CARDIFF BY THE SEA	CA	Amy Cooper	mayermichael@gmail.com	$2b$12$oYdbzessqNi1QMRfGBCuc.TU4U990mORvKudponcs5PIL5AIQQimu	X)1*ZOWgjZ)B
3099148	2564188	9545.5812	2020-05-16 00:00:00.000	04921-3818	BROOKS	ME	Daniel Rice	rrocha@gmail.com	$2b$12$fQfk3Ur7BkKyhisw1RPx2u0LtWbHTvlUVBjuFgQngOlaDSaUUUI6m	82!PKfDZ6P5^
184253198	13229489	9516.63798	2017-01-16 05:00:00.000	92284-9113	YUCCA VALLEY	CA	Christina Powell	jenniferpoole@gmail.com	$2b$12$tTcIa3VbyGQzuAK8Ye1/6uK9vMx559rF4AWYVzAmR/EyR5Vh6RAQS	*)0N_gw4Q7k)
63673328043	895453135	9516.59677	2022-09-27 04:00:00.000	92082-7454	VALLEY CENTER	CA	James Lane	gskinner@gmail.com	$2b$12$u.x5rlfwuo6xUlOmHZuRG.xsma3rlSsXxzLe6Z525VQC7xyw0dtRy	L)$F4RMbr@FX
18087751195	60491793	9507.73664	2019-05-03 00:00:00.000	76013-4110	ARLINGTON	TX	Joel Henderson	zmoore@gmail.com	$2b$12$qDFY9GaevFqEkUFYMpmE1eaImA1BikF1qZLTBYy7nd3/U3mjZ9muu	**O22ak247Of
44902122747	151275533	9496.62576	2021-06-16 00:00:00.000	32907-2649	PALM BAY	FL	Jocelyn Brown	friedmanraymond@gmail.com	$2b$12$l9IdFCaJMRVbTqWE4ZALYO55vbGVFGeJF/2CwaPjIW2g5ssOi8H4O	y%NEFru_1q2U
5125221	6077554	9471.57702	2015-12-30 00:00:00.000	07675-3006	WESTWOOD	NJ	Jake Roberts	gainesbrian@gmail.com	$2b$12$J8TibH8QxxKwrCHnkW/Z7uGOnUPUl5OUOBFE4uj6uZ24T73xJhPha	)EHOKRLv8l6g
648500324	17742285	9465.23415	2017-05-28 00:00:00.000	73013	Edmond	OK	Stephen Hall	erivera@gmail.com	$2b$12$ZExcAuIzn9dCseLxd0vM8evVff1PWBaH/XPDENrH2ba2znRQplMHe	+59UcBN0vLyN
152003685	12891143	9451.76421	2017-01-05 00:00:00.000	37086-3145	La Vergne	TN	Kyle May	dianaprice@gmail.com	$2b$12$2ED3ITDQikXiV3.5x0jXmOLqY08CxbSHzd5kZVmn6Nx3fU/6HK3lG	dw4MsWOk$&nL
23401252937	69228025	9440.0791	2019-08-11 00:00:00.000	97415	BROOKINGS	OR	Anita Wolf	kathleen29@gmail.com	$2b$12$7Ujm8s.GcXUsWkK4PTqwTeHahWeGN99EBDPY2LQFAjHtybb7odL1W	M)csj7hrcSZR
308001622	14583735	9437.53115	2017-02-28 00:00:00.000	08848	Milford	NJ	Benjamin Hall	davenportnicole@gmail.com	$2b$12$csGS0/waA0pSn78eRRAJVu7vwRwrBrQJpcQ4zZAY0w0Wws8yP57Fe	21vEbdVlM*f+
2908500302	33926846	9411.21964	2018-04-24 00:00:00.000	47404-3804	Bloomington	IN	Jason Reyes	allenwilliam@gmail.com	$2b$12$zlCJwfQ79NsYH9LaKf6Sde0LddpL8XnkStMkrikMdrowxqMIas6Jy	cTg8Z6Zn8%zU
7127258	10262402	9401.00125	2016-09-18 00:00:00.000	44216-9763	CLINTON	OH	Diane Parsons	daniel03@gmail.com	$2b$12$xDxNd6lRCeFQJErtjj5jBemjbZnwXMJZ/fwMJRDoyCg1fsXm5JkWO	0OFrEw3R(8UJ
4770415	4794592	9397.40843	2015-08-25 00:00:00.000	07307-1825	JERSEY CITY	NJ	Margaret Huffman	lopezjason@gmail.com	$2b$12$mTh3U68wIXVGEKaqpClH6uYoWCcN9vRgrexaKztqiv2i4Rzp7fd76	WrV@RhVT+5Dq
4167000372	37068572	9384.54488	2018-06-15 00:00:00.000	18612-3157	DALLAS	PA	Janet Fisher	claytonvelasquez@gmail.com	$2b$12$O64QDrTa2RmwAsWEJrKZmeXVWm45uucFqP58P.fBeuk05wUvUK5/6	Md91WVkUL#2z
341000088	14904963	9333.74234	2017-03-09 05:00:00.000	45327-9772	GERMANTOWN	OH	Olivia Williams	deborah50@gmail.com	$2b$12$07eXBwopocAJjfqX9XvuR.ND2bv9MEeL6D4PcdmvG0W6XBRsO8xmu	*+9EcKXqrFbc
1954458	1554879	9322.42053	2014-04-01 00:00:00.000	33917-4943	NORTH FORT MYERS	FL	Megan Odonnell	patrick47@gmail.com	$2b$12$XW/3e8Q680.sDlWFegQVsOqbaYZzEsb4rHnIrum0k7mOXU/rjTh0O	QyL0Fb5pQ+gu
20850750920	64627711	9296.44522	2019-06-18 04:00:00.000	53546	JANESVILLE	WI	Makayla Gray	bholland@gmail.com	$2b$12$3RVHJWUZCg1sbQi88df0X..mx0kwC8ZFIT/2sfTts7AuLb7KBqeFi	6dSv52&d&+oh
23848500544	70303643	9274.16732	2019-08-25 00:00:00.000	18013-9457	BANGOR	PA	Ryan Wiggins	rebecca19@gmail.com	$2b$12$DyHe3dlI6W/UMZpxBJTF4OvMPqoNu5T3eI1viITVyENikEq7uI74.	9)JWTdXvLk71
6223282	8951772	9257.24012	2016-07-11 04:00:00.000	55309	Big Lake	MN	Amanda Stone	chase29@gmail.com	$2b$12$lFjQkYWFW35fFCerxpexFeCK8aISBHS5AFFJRVl2BK8vU4a/Jo7ua	_&aMYj5sfn92
508502026	16724603	9237.19172	2018-06-02 04:00:00.000	30115-8220	CANTON	GA	Jeffrey Rose	robertalexander@gmail.com	$2b$12$G0YpQGrYVAiA/3MlF46UbuKubbgiqyOiMY3TDhyC2HX.xbL6CLvV.	xW_4XM%l193E
6927143	1533212	9229.14314	2014-03-27 00:00:00.000	10013	New York	NY	Kevin Jenkins	hickmanjennifer@gmail.com	$2b$12$mMXPOf5tOOZsQGk11d0ZCeGyH7E5yn22jFpe6ey2f7IM7jF6fLVYK	(LC7RDIfm&+(
5846061	6262647	9226.29687	2016-01-14 00:00:00.000	64485-8126	SAVANNAH	MO	Mr. Eric Clark	cynthiabarry@gmail.com	$2b$12$ToE/kfDfPRm4XEEoGGLafONFfGdBflGVleFfX91wBuR8Y14oFb53i	$_i#WiO1&7LS
2379253085	30655913	9220.50379	2018-02-19 00:00:00.000	11231-4702	BROOKLYN	NY	Lori Savage	tiffany95@gmail.com	$2b$12$w/gKWHVIF0.5551zpZL/.epgGvyAE4R3jQymsPp8QEmNCEfstiSmS	g49EisPOoU!P
34838598230	103952877	9188.97314	2021-06-11 00:00:00.000	10970-3561	POMONA	NY	David King	edwardjohnson@gmail.com	$2b$12$hWdnjFqIbiQuAblKnhDAz.5J.jUCwL3QfhG1WkalbUEBtF7JDeUei	NJJM3uuu^0aZ
1939750743	26664413	9180.45644	2017-12-17 00:00:00.000	75949-7131	HUNTINGTON	TX	Tina Huber	kyle56@gmail.com	$2b$12$Uj1EEHAgTARFwysUa0GiHOt6Mg2MpyaBhFV7O67nrgGDdNSxgKcRe	$4LYXsZ)bsn3
10671751203	50159168	9173.39746	2020-12-28 05:00:00.000	32686-4613	REDDICK	FL	Ronald Montoya	fryetaylor@gmail.com	$2b$12$7tyONFBAqWsrXrKpGO8r9OdCG.5T7afwNVl2XWiUBInPccHtHppR6	65s_rLl9IbtJ
928002	665948	9153.65854	2013-08-13 00:00:00.000	16125-8813	GREENVILLE	PA	Gail Jones	qnunez@gmail.com	$2b$12$Si7TmagsdtRfqTZypD5WT.oKlwpBUJ4RI4B4dPj09y3wkLtXq.tCG	t)4G9opVQ#Eh
1603501692	23866174	9109.19301	2017-10-28 00:00:00.000	90720	los alamitos	CA	Harold Davis	harrisoncynthia@gmail.com	$2b$12$M4XzW3uuwsofcouzRw6tm.Gc3iIkHlwH3vj4/lTWAVPHu6YuDu1tq	QO0BLOic^_%!
2813377	2258710	9085.70478	2014-08-27 00:00:00.000	95220	acampo	CA	Michele Welch	dmendoza@gmail.com	$2b$12$Oh/MRLkwPQ8bYyxlbeT5Ue5Bu2tEy4wTFm9f/EVJlZFtVGaDLKO5e	BQolU9Yl&0ul
2124254791	28515127	9081.42718	2018-01-13 00:00:00.000	76247	Justin	TX	Scott Cox	danielle75@gmail.com	$2b$12$VHaDiRBuNaPp/TSuRyYab.Oj1rmHJVuJPmbnlzK5gg6klp1XTVScy	$0FIjCkK^rUc
592502763	17337510	9074.70663	2017-05-16 00:00:00.000	34482-1269	OCALA	FL	Kayla Santiago	janice74@gmail.com	$2b$12$w5Dss5Ymat23DtEjA/MOX.BMpapQ1nKidhtmj0dXkx/dSAFEsXFP.	mWmeS0Mhz&l5
4923701	4797188	9062.35449	2015-08-25 00:00:00.000	32967-2601	VERO BEACH	FL	Regina Lutz	justinlynn@gmail.com	$2b$12$MlB0QAyLzXFh.kflrCNU1OFoEyD6nYqSnbuwtLAXRRYlOkGfGvUH2	n6THAPDb%Cr9
1167297	1146189	9047.76452	2013-12-18 00:00:00.000	32686	Reddick	FL	Matthew Beck	kpena@gmail.com	$2b$12$D8GMI9VPt/P2O2HnmpkfK.iWd5cbpTnVIU2e1eFE3Uj.Vo4e3INu6	(iT!PWh$jq8@
5029937	5728277	9037.09326	2015-11-29 00:00:00.000	33334-1621	FORT LAUDERDALE	FL	Kimberly Holt	hdecker@gmail.com	$2b$12$S49cn4LXf77v/HfEf7bkpuMrjUyqcl1vZuOST3bbFP3HYZRnKxgYy	_zVp#3ZF+8ep
41076571273	133693788	9009.25265	2021-02-07 00:00:00.000	21215-4505	BALTIMORE	MD	Aaron Lee	mmason@gmail.com	$2b$12$28fie2wZEDgCqnVo6JDF/efPmhG4oj2Yveg53lGnrwTdBypEer8ki	i3JEWWaz!U2n
1257002805	21707723	8983.02137	2017-09-08 00:00:00.000	91024-1036	SIERRA MADRE	CA	Dustin Espinoza	claudiascott@gmail.com	$2b$12$1/hQR/8UtU1awKQdq22VtOrdVaL/pYQVM.GVXj1vzpnGK0uqOs4lO	pT1&sIA!+$Uk
6964742	9650190	8956.06017	2016-09-06 00:00:00.000	95125-2434	San Jose	CA	Natalie Grant	holmesann@gmail.com	$2b$12$K6hmcCGYznhlYUSnCIiDEew.ShsiZhELNc9AT52rDlCBxOJ4KMyqe	^wG(qM%s45KV
840600	8585990	8944.33832	2016-06-21 00:00:00.000	49690-9610	WILLIAMSBURG	MI	Alexander Bates	hcook@gmail.com	$2b$12$06nyGRjXt1r6NK4Y7g3ZzeWjunyiuYUrWf9plcgmnJx4I/8g7bYXy	45)oXcy2)WYO
39037592972	127001203	8926.88412	2020-12-07 05:00:00.000	29848-2617	Troy	SC	Anthony Wagner	sandra21@gmail.com	$2b$12$YDW.VemxPnk9mGHZfaThlOd9WbN.hpwdfv0mZtU1l5ootpwy6EoE6	V+7UT2Tuo3Qh
7070315	10050947	8925.3794	2016-09-07 04:00:00.000	33019-4850	hollywood	FL	Abigail Kirby	alexis98@gmail.com	$2b$12$HE48O.nw0mb6893cSoWI3OHb/xoOUglQPcAq6YkZJPpBVaJJLRs0G	8#ycemIYY$2U
7817761	2975002	8919.67567	2015-02-07 00:00:00.000	29128-9620	REMBERT	SC	Gerald Nelson	hardyanthony@gmail.com	$2b$12$3ZMjwCMhs7veXhff/tFrPuUSJcpxj3LScYODA1/5Yev9NSfQ4FrEq	*7Sm6$P$O29f
2156598	1889735	8909.29052	2014-06-15 00:00:00.000	12180	Troy	NY	Adam Hess	webermichael@gmail.com	$2b$12$zNPcvnCWNdBZuxgzcrrgsO0BL7HRUz74hScJojyQIHw43vulVjU3m	^U2CCHb!ZGRd
36043347008	109134368	8890.66838	2020-08-30 04:00:00.000	34786-5405	WINDERMERE	FL	Diana Norton	pjackson@gmail.com	$2b$12$59PcwYjrYuqdz.eqqW3fR.OJiFQ7n/Q9XwR2w.EJQqmb4r3bv/HaG	zP29CPEd!!IT
51623849888	200488912	8889.05573	2021-12-22 05:00:00.000	28146-2273	SALISBURY	NC	Michelle Dorsey	piercenicole@gmail.com	$2b$12$.FjIkYFzfud0I/tr17wK9.WDzT8QH7Dr7ARLv/Y/cGc2Q/FtoxF3O	)rQ+zTja676J
5911251729	42090136	8870.65447	2018-09-09 00:00:00.000	32080	Saint Augustine	FL	Steven Young	johnsonfrederick@gmail.com	$2b$12$z6PpwcNQhHt7Zuzfm5FBM./28MNcB/NbDE/2eOyvF2hXhQzkGs5Ru	cPvC5o1YmQ3#
3085500846	34402154	8858.46825	2018-04-26 04:00:00.000	33613	Tampa	FL	Crystal Woods	icollins@gmail.com	$2b$12$KAu77LACOpiNOhteqsi0YeFw/WqFUTnIXi4JQu.5hOPkL09ObNR7K	U(IU)nHhGz4Y
5366751768	40462434	8847.07892	2018-08-14 00:00:00.000	60118	West Dundee	IL	Danny Johnston	alexanderross@gmail.com	$2b$12$MY0tP.yHNlI74QgQe7DZIekEFoa5imUoy78350m6Cg/kvGi5KVN.2	&h8&FIQk$vR5
446750033	14908151	8818.90017	2017-04-13 00:00:00.000	19720-2382	NEW CASTLE	DE	Jason Wood	anthony75@gmail.com	$2b$12$sMq5pX/H8e9rrf6XvEf0CeWqf0wnUzCPsyVe3dOmct8Ec9z2aOg7S	T4^7TLHw@@9v
490500617	16602103	8798.56729	2017-05-03 00:00:00.000	53103-9694	Big Bend	WI	Christine Reeves	jacobsmaria@gmail.com	$2b$12$IPksp/Ig0/rJ9vHekLMKrufWeS1J1LGCHZisOj1W2FsyppnphdXIq	S$1QdmpJWxGp
4164115	568729	8769.19268	2013-06-22 00:00:00.000	67501-8756	HUTCHINSON	KS	Samantha Maldonado	alexis24@gmail.com	$2b$12$h2Eu1ZUvT7DmsZEeRRdteOXwtqesYZg/GdS8dqRCk5NYryK4mXQ0q	&M&KQ#ofc^9s
2872435	2359281	8769.08274	2014-09-16 00:00:00.000	11960	Remsenburg	NY	James King	ryan95@gmail.com	$2b$12$PmOas67/oii7FuRcP9zgfutOI1UJe9r3ROn/ITUD6s8PeIHT3RKPm	T#an#5Tibg&Y
5311251058	40293626	8752.82256	2018-08-11 00:00:00.000	16671-1100	RAMEY	PA	Maria Bridges	andrea58@gmail.com	$2b$12$BI5IZVr6EgMAy47vdzpvn.p1V7CtJVM6m2kpxKllQKm3Xto7Zym8u	$koO&9Ib0L_Z
44926216346	151454426	8738.28784	2021-06-17 00:00:00.000	43026-7789	HILLIARD	OH	Edward Kennedy	maureenmiller@gmail.com	$2b$12$Rw7kkZ6U2ja1.rn/fjmFh.muSrgrbi3NE.mKqQOwGI1VbnjqPKXnG	Z_^1ONomwXXX
6232234	877596	8687.40966	2013-11-03 00:00:00.000	02332-2935	DUXBURY	MA	Jacob Wagner	dianathompson@gmail.com	$2b$12$.VRpW.OhX9OHvtvJgOIn2uqmRNCvOqiI7qlZuL9cJSA3ZrKN8EgBC	@9Qh5A#hqmnR
2232255403	29477649	8645.16347	2018-01-28 05:00:00.000	34608-5312	Spring Hill	FL	Michael Gregory	floresdaniel@gmail.com	$2b$12$T/pWEVzN3jDonL9trfCKu.Kny.wGg5RWkqBAK5tm1bheeHbTxxICq	0t(#6E4fnNUv
6904736	1452801	8641.60687	2014-03-31 00:00:00.000	57105-6905	Sioux Falls	SD	James Smith	blee@gmail.com	$2b$12$ts6vMcgGSyxCtMEA8qIYlO5B5ZvXIhoRuRFLhU2Vic5vwUirk3Mqu	6*@DfaMt#p(Z
2671501518	32981245	8573.09631	2018-04-01 00:00:00.000	78163	bulverde	TX	Jennifer Martinez	richard45@gmail.com	$2b$12$s.Ea80LlHbk/S7hk9tRDxeSPf3417dNY8a3Rr7SnFWesRE1LYGyci	)T1IfSCkzOY9
1624500150	23984253	8572.42141	2017-10-31 00:00:00.000	32205-9037	Jacksonville	FL	Crystal Jackson MD	eringutierrez@gmail.com	$2b$12$P6QvkcdGpkMEQ3C2vHHcDuLBLN0P8ZpA54q3kKK1Lg./QzHTSi9uG	g9FCjlHt*P7k
1141398	8210545	8563.10437	2016-08-01 04:00:00.000	34475-5600	Ocala	FL	Stephanie Moody	trichards@gmail.com	$2b$12$tb.UnU4rq0GiSihg7eQ6geem9dtKv6jUY5oW7dR0jiSlnKlPEjVqu	vV3UwAz3b)0g
3025512	2461031	8558.74189	2014-10-03 00:00:00.000	11361-1514	BAYSIDE	NY	Richard Deleon DVM	morenodavid@gmail.com	$2b$12$i7EGKmoN1LWAOIu9XAmhm.5TPsXBRDPvLB2ia82SkNDX2vlzY/Gre	DM3OZvM6_^yr
15783750058	57153637	8555.496	2019-03-26 00:00:00.000	19064-2107	SPRINGFIELD	PA	Dana Oconnor	james90@gmail.com	$2b$12$j80JIRBgIbyVbCcwgzHGnOO1z4bSSQpAyfTVBgzZj6uuJVii/0cD.	4$((9!e)+CFs
17334750682	52105109	8532.25345	2019-04-20 00:00:00.000	27516-8167	CHAPEL HILL	NC	Richard Johnston	michaeljackson@gmail.com	$2b$12$3WsNi2KLZyK5SAiSicK/Pem5D72p/6Up8wxobaIPN5SYkCDDQj1qK	Fje&j$grFV8E
