"CUSTOMER_KEY"	"CUSTOMER_ID"	"OPERATING_REVENUE_TRAILING_365"	"CUSTOMER_ORDER_FIRST_PLACED_DTTM"	"CUSTOMER_ADDRESS_ZIP"	"CUSTOMER_ADDRESS_CITY"	"CUSTOMER_ADDRESS_STATE"	"name"	"email"	"password_hash"	"password"	"persona_summary"	"preferred_brands"	"special_diet"	"possible_next_buys"	"price_range_food"	"price_range_treats"	"price_range_waste_management"	"price_range_beds"	"price_range_feeders"	"price_range_leashes_and_collars"
"4087608"	"4055340"	"17008.39879"	"2015-05-27 00:00:00.000"	"95121"	"San Jose"	"CA"	"Diane Owen"	"diane.owen@gmail.com"	"$2b$12$O33YLBdsb6s/BOCiTkc2je7D.euYquWOdWTUofKgV41oZ4EWp0bdO"	"e3G&Z7vY7gTM"	"The user exhibits a diverse pet shopping behavior, with a notable focus on food and litter products. They have a moderate level of brand loyalty, primarily towards Friskies, with significant spending observed on both food and pet gear. The average price of purchases indicates a preference for budget-friendly options, particularly in the food category. Recent purchases suggest they prefer affordable yet effective products for their cat's diet and waste management."	"[""Friskies"", ""Blue Buffalo"", ""Frisco""]"	"[""Indoor"", ""No Corn No Wheat No Soy"", ""Natural""]"	"Recently bought Friskies and Blue Buffalo food, so might buy more Friskies or try another variant from Blue Buffalo."	"{""min"": 14.38, ""max"": 16.01}"	"{}"	"{""min"": 8.99, ""max"": 8.99}"	"{}"	"{}"	"{}"
"1195500160"	"21457445"	"16963.17047"	"2020-07-16 04:00:00.000"	"91352-1144"	"SUN VALLEY"	"CA"	"Marcus Sherman"	"marcus.sherman@gmail.com"	"$2b$12$RuKdnGMjycVXmlOsnxp1aul7SkMhcUVpyLEU7zetn6LVBeKquwGui"	"U^Hq#7By)8Td"	"The user exhibits a strong loyalty towards specific brands, primarily Blue Buffalo, Purina ONE, and Fancy Feast, with a consistent purchasing behavior reflected in a high conversion rate of 1.0. They predominantly purchase pet food, with a preference for grain-free options, spending an average of $34.73 per item. Recently, the user has shown interest in high-protein canned food options for both dogs and cats, demonstrating a focus on quality and nutritional value."	"[""Blue Buffalo"", ""Purina ONE"", ""Fancy Feast""]"	"[""Grain-Free"", ""Weight Control""]"	"Recently bought grain-free canned dog food and weight-control cat food, so might buy more high-protein snacks for dogs or cats."	"{""min"": 20.97, ""max"": 39.74}"	"{}"	"{}"	"{}"	"{}"	"{}"
"25880750340"	"75593294"	"16729.37622"	"2019-11-02 00:00:00.000"	"33411-9080"	"Royal Palm Beach"	"FL"	"Jenna Harper"	"jenna.harper@gmail.com"	"$2b$12$ZUJHjOAsQ9JeU7m0ewDOKunIzfAexKaHp35ZdmP3CXaVC.G5kJGEy"	"E3$+!M3Po(rJ"	"This user demonstrates a balanced pet shopping behavior with a moderate loyalty to brands, primarily purchasing bowls, feeders, and beds. They have a preference for higher quality products, with an average purchase price of $69.02 and a tendency to shop within the mid-price range. Recent purchases indicate a focus on reliable and functional pet supplies, specifically from Neater Pets and Purina ONE, suggesting an inclination towards well-reviewed brands."	"[""Neater Pets"", ""Purina ONE"", ""Frisco""]"	"[""With Grain""]"	"Recently bought dog bowls and a bed, so might buy dog toys or grooming supplies."	"{""min"": 33.48, ""max"": 33.48}"	"{}"	"{}"	"{""min"": 153.0, ""max"": 153.0}"	"{""min"": 38.99, ""max"": 65.99}"	"{}"
"62952324080"	"267999380"	"16666.76301"	"2022-09-01 00:00:00.000"	"10128-6804"	"New York"	"NY"	"Thomas Chandler"	"thomas.chandler@gmail.com"	"$2b$12$Sa63/tK6iNyz.XefuteE1.XB/jKQDd76UPJdPdl1U6eUwaZL5x4ku"	"3Z5msKq%_5SN"	"This user exhibits initial exploration behavior in pet shopping, shown by a single click on a product from the Food category. They have not made any purchases, indicating either a lack of brand loyalty or a possible indecision in their shopping journey. The user engaged with a product priced at $89.95, which suggests they are looking at premium offerings. However, with a 0% conversion rate, there are opportunities to improve their experience to encourage purchases."	"[""Farmina""]"	"[]"	""	"{""min"": 89.95, ""max"": 89.95}"	"{}"	"{}"	"{}"	"{}"	"{}"
"4991983"	"4996721"	"16666.65379"	"2015-09-18 00:00:00.000"	"12550"	"Newburgh"	"NY"	"Cindy Johnson"	"cindy.johnson@gmail.com"	"$2b$12$nItwi9qUBYet8GUoalu7KeeUcuzu90nPzI41k.cQx.xUiEFOFHXyG"	"FW8NJWUq^I4q"	"The user demonstrates a moderate level of engagement with pet shopping, showcasing a balanced purchase behavior across various categories, particularly in Bowls & Feeders and Beds, Crates & Gear. They exhibit a preference for specific brands such as Frisco and Necoichi, although brand loyalty is relatively low, with most purchases being one-time. The user tends to favor mid to high-priced products, spending an average of $32.17 overall with a notable interest in quality items, as indicated by their recent purchases of elevated feeders and a stylish cat tree."	"[""Frisco"", ""Necoichi"", ""Catit"", ""Only Natural Pet""]"	"[""Human-Grade"", ""Pea-Free""]"	"Recently bought Only Natural Pet Free-Range Chicken Bone Broth and Necoichi Ceramic Elevated Cat Food & Water Bowl Set, so might buy another elevated feeding option."	"{""min"": 8.82, ""max"": 8.82}"	"{}"	"{}"	"{}"	"{}"	"{}"
"8025754"	"4324592"	"16423.178"	"2015-06-29 00:00:00.000"	"92262-6272"	"Palm Springs"	"CA"	"Stephen Robinson"	"stephen.robinson@gmail.com"	"$2b$12$jnX80DYNxqeBDU0spRyi9etrR4rXBpZJClZ833nkwq.7IqcNSk6h2"	"217Q_s+s*A2P"	"This user demonstrates a mix of practicality and brand loyalty in their pet shopping behavior. They have made 17 purchases out of 95 events, with a higher tendency to buy litter and accessories, as indicated by a purchase ratio of 0.38 in that category. The user tends to shop for food and health products as well, showing a significant spend on items like Pedigree and Fancy Feast. Their average spending is around $22.93, with a clear preference for low to mid-priced items, primarily within the 'Food' and 'Litter & Accessories' categories."	"[""Frisco"", ""Fancy Feast"", ""Pedigree""]"	"[""With Grain""]"	"Recently bought Pedigree dog food and Fancy Feast canned food, so might buy more dog food or treats."	"{""min"": 13.98, ""max"": 20.97}"	"{}"	"{""min"": 24.99, ""max"": 38.06}"	"{}"	"{}"	"{}"
"11288481"	"11564173"	"15843.05126"	"2016-11-16 00:00:00.000"	"70117-4416"	"NEW ORLEANS"	"LA"	"Christopher Thornton"	"christopher.thornton@gmail.com"	"$2b$12$3St7Vhj4/1PPWHIMdjU4g.CzTnq9XFaaC.OcLXHMRY6gwTGTfWjTy"	"*qZ+d%Tan6Iz"	"The user exhibits a strong preference for Royal Canin, having made the majority of their purchases in the food category, particularly wet cat food and dog food tailored for sensitive stomachs. Their spending habits suggest a mid to high range buyer, with an average purchase price of around $60, reflecting brand loyalty mainly towards Hill's Science Diet despite a higher total spend on Royal Canin. The user is likely to continue purchasing premium pet food products to maintain their pets' health and wellness."	"[""Royal Canin"", ""Hill's Science Diet"", ""Purina Pro Plan""]"	"[""With Grain"", ""High Fiber"", ""Weight Control"", ""No Corn No Wheat No Soy"", ""High-Protein""]"	"Recently bought Royal Canin and Purina Pro Plan food products, so might buy new treats or accessories."	"{""min"": 49.08, ""max"": 77.48}"	"{""min"": 42.64, ""max"": 42.64}"	"{}"	"{}"	"{}"	"{""min"": 20.12, ""max"": 20.12}"
"60766344098"	"264922434"	"15503.28906"	"2022-06-24 00:00:00.000"	"68022-2202"	"ELKHORN"	"NE"	"Jeffrey Holt"	"jeffrey.holt@gmail.com"	"$2b$12$sD9Jz/.UOEzH2mLPJWTX/uZsoWfbquniOaJwEoQLVRrwlR63bdmtm"	"0*1JW#Uz^UPj"	"This user is highly dedicated to purchasing premium pet food and treats, demonstrating strong brand loyalty to 'Taste of the Wild' for food and 'Bones & Chews' for treats. With a perfect conversion rate of 100%, they exhibit a consistent buying behavior, spending a total of approximately $359 on pet food and $6 on treats. The user's preference leans towards grain-free options, and they frequently select higher-end products, with an average spend of $35.99 per transaction."	"[""Taste of the Wild"", ""Bones & Chews""]"	"[""Grain-Free""]"	"Recently bought multiple bags of grain-free food, so might buy additional treats or another variety of 'Taste of the Wild' food."	"{""min"": 58.99, ""max"": 58.99}"	"{}"	"{}"	"{}"	"{}"	"{}"
"181252447"	"13178276"	"15488.91146"	"2017-01-15 00:00:00.000"	"98284"	"Sedro Woolley"	"WA"	"Kendra Morales"	"kendra.morales@gmail.com"	"$2b$12$O9AwIIG0I9h1OGmL2eKvhOwqryGm/TFn.T7G9nsMwh1MlQESHHA5S"	"meMCBNgO_Cj3"	"This user exhibits a strong preference for dog treats, particularly from the SmartBones brand, indicating a focus on high-quality, rawhide-free options. They have a moderate spending habit, with an average spend around $15, but a higher average for food purchases at about $48.96. The user prefers grain-free options and is actively engaged in purchasing, showing a notable conversion rate of 36%. They are likely to continue buying from brands they are loyal to, such as SmartBones and Wellness."	"[""SmartBones"", ""Wellness""]"	"[""Grain-Free"", ""Rawhide-Free""]"	"Recently bought treats and grain-free dog food, so might buy more grain-free treats."	"{""min"": 48.96, ""max"": 48.96}"	"{}"	"{}"	"{}"	"{}"	"{}"
"1336500231"	"22300334"	"15433.02903"	"2017-09-21 00:00:00.000"	"78736-7805"	"AUSTIN"	"TX"	"Colleen Chaney"	"colleen.chaney@gmail.com"	"$2b$12$ilLVTaZicfelpv7XQzKqs.qRYFLfRjLhsnbq8hIwR35TvF2TlKNM."	"JU+0HgqsNT+z"	"The user exhibits a strong preference for purchasing dog food and treats. They have demonstrated brand loyalty primarily towards Purina Beneful, Milk-Bone, and Canine Carry Outs, with a tendency to buy food products that maintain a higher protein content and include grains. Spending habits indicate a focus on mid to low-priced items, as reflected in their average expenditure of approximately $13.93 per product. The user has made frequent purchases, particularly in the 'Food' and 'Treats' categories, suggesting they prioritize these products for their pet's nutrition and enjoyment."	"[""Purina Beneful"", ""Milk-Bone"", ""Canine Carry Outs""]"	"[""High-Protein"", ""With Grain"", ""Pea-Free"", ""Rawhide-Free""]"	"Recently bought Canine Carry Outs and Milk-Bone treats, so might buy more treats or related accessories."	"{""min"": 16.48, ""max"": 16.48}"	"{""min"": 8.99, ""max"": 14.48}"	"{}"	"{}"	"{}"	"{}"
"212021"	"8359843"	"15395.91375"	"2016-06-09 00:00:00.000"	"22942-6216"	"Gordonsville"	"VA"	"Mary Fowler"	"mary.fowler@gmail.com"	"$2b$12$Y0rc3.tb4J.jTTnshN9ra.bp6em5SyJLI4lQLGfL5fVeN2CTLH0xm"	"xsqx49Pmf@AH"	"The user exhibits a diverse pet shopping behavior, with a notable focus on food and litter products. They have a moderate level of brand loyalty, primarily towards Friskies, with significant spending observed on both food and pet gear. The average price of purchases indicates a preference for budget-friendly options, particularly in the food category. Recent purchases suggest they prefer affordable yet effective products for their cat's diet and waste management."	"[""Friskies"", ""Blue Buffalo"", ""Frisco""]"	"[""Indoor"", ""No Corn No Wheat No Soy"", ""Natural""]"	"Recently bought Friskies and Blue Buffalo food, so might buy more Friskies or try another variant from Blue Buffalo."	"{""min"": 14.38, ""max"": 16.01}"	"{}"	"{""min"": 8.99, ""max"": 8.99}"	"{}"	"{}"	"{}"
"55739598878"	"882827426"	"15004.31294"	"2022-03-21 04:00:00.000"	"92011-1531"	"CARLSBAD"	"CA"	"Jeff Ball"	"jeff.ball@gmail.com"	"$2b$12$NxTDvuvP.QBUrXpQ.PiI7eEOVOdI/liKMJKjinj.NqULcsXRBjyli"	"b+7YFkji+4)D"	"The user exhibits a strong loyalty towards specific brands, primarily Blue Buffalo, Purina ONE, and Fancy Feast, with a consistent purchasing behavior reflected in a high conversion rate of 1.0. They predominantly purchase pet food, with a preference for grain-free options, spending an average of $34.73 per item. Recently, the user has shown interest in high-protein canned food options for both dogs and cats, demonstrating a focus on quality and nutritional value."	"[""Blue Buffalo"", ""Purina ONE"", ""Fancy Feast""]"	"[""Grain-Free"", ""Weight Control""]"	"Recently bought grain-free canned dog food and weight-control cat food, so might buy more high-protein snacks for dogs or cats."	"{""min"": 20.97, ""max"": 39.74}"	"{}"	"{}"	"{}"	"{}"	"{}"
"1798750106"	"24398109"	"14992.77127"	"2017-11-24 00:00:00.000"	"19901-7708"	"DOVER"	"DE"	"Brandi Hooper"	"brandi.hooper@gmail.com"	"$2b$12$6wFQ4YcK9LgIgNyoCWJbR.vJDQ69uqEyHXzqQIDtveZit4v70J7ym"	"ruI&dq!po&0D"	"This user demonstrates a balanced pet shopping behavior with a moderate loyalty to brands, primarily purchasing bowls, feeders, and beds. They have a preference for higher quality products, with an average purchase price of $69.02 and a tendency to shop within the mid-price range. Recent purchases indicate a focus on reliable and functional pet supplies, specifically from Neater Pets and Purina ONE, suggesting an inclination towards well-reviewed brands."	"[""Neater Pets"", ""Purina ONE"", ""Frisco""]"	"[""With Grain""]"	"Recently bought dog bowls and a bed, so might buy dog toys or grooming supplies."	"{""min"": 33.48, ""max"": 33.48}"	"{}"	"{}"	"{""min"": 153.0, ""max"": 153.0}"	"{""min"": 38.99, ""max"": 65.99}"	"{}"
"53905337773"	"208411412"	"14940.57746"	"2022-02-08 05:00:00.000"	"71913-7404"	"HOT SPRINGS NATIONAL PARK"	"AR"	"Jessica Coleman"	"jessica.coleman@gmail.com"	"$2b$12$wLxcpv5.BfMWvh8Rxf3Cj.7FpjkMMPppuH6u2tof0zhdjOzfVZY3q"	"(7Ym2^(qTPB*"	"This user exhibits initial exploration behavior in pet shopping, shown by a single click on a product from the Food category. They have not made any purchases, indicating either a lack of brand loyalty or a possible indecision in their shopping journey. The user engaged with a product priced at $89.95, which suggests they are looking at premium offerings. However, with a 0% conversion rate, there are opportunities to improve their experience to encourage purchases."	"[""Farmina""]"	"[]"	""	"{""min"": 89.95, ""max"": 89.95}"	"{}"	"{}"	"{}"	"{}"	"{}"
"6220891"	"859193"	"14825.13716"	"2013-10-29 00:00:00.000"	"46383-9726"	"VALPARAISO"	"IN"	"James Simmons"	"james.simmons@gmail.com"	"$2b$12$Yact.57WU.jlFQW7b3TmtuMLiR7vMrEqJW.aX52wC7hPB2Rwys9cm"	"v8A1^*ZcX9&r"	"The user demonstrates a moderate level of engagement with pet shopping, showcasing a balanced purchase behavior across various categories, particularly in Bowls & Feeders and Beds, Crates & Gear. They exhibit a preference for specific brands such as Frisco and Necoichi, although brand loyalty is relatively low, with most purchases being one-time. The user tends to favor mid to high-priced products, spending an average of $32.17 overall with a notable interest in quality items, as indicated by their recent purchases of elevated feeders and a stylish cat tree."	"[""Frisco"", ""Necoichi"", ""Catit"", ""Only Natural Pet""]"	"[""Human-Grade"", ""Pea-Free""]"	"Recently bought Only Natural Pet Free-Range Chicken Bone Broth and Necoichi Ceramic Elevated Cat Food & Water Bowl Set, so might buy another elevated feeding option."	"{""min"": 8.82, ""max"": 8.82}"	"{}"	"{}"	"{}"	"{}"	"{}"
"8783676"	"6280027"	"14620.93009"	"2016-01-15 00:00:00.000"	"17324-9718"	"GARDNERS"	"PA"	"Brian Anderson"	"brian.anderson@gmail.com"	"$2b$12$.DaXbIyleU8kWsZJpJEouuimuzGKflJt/QXh2Pru85MS6bKYlFpt."	"(z0Xcfj@)15O"	"This user demonstrates a mix of practicality and brand loyalty in their pet shopping behavior. They have made 17 purchases out of 95 events, with a higher tendency to buy litter and accessories, as indicated by a purchase ratio of 0.38 in that category. The user tends to shop for food and health products as well, showing a significant spend on items like Pedigree and Fancy Feast. Their average spending is around $22.93, with a clear preference for low to mid-priced items, primarily within the 'Food' and 'Litter & Accessories' categories."	"[""Frisco"", ""Fancy Feast"", ""Pedigree""]"	"[""With Grain""]"	"Recently bought Pedigree dog food and Fancy Feast canned food, so might buy more dog food or treats."	"{""min"": 13.98, ""max"": 20.97}"	"{}"	"{""min"": 24.99, ""max"": 38.06}"	"{}"	"{}"	"{}"
"8041292"	"4453079"	"14307.92606"	"2015-10-29 00:00:00.000"	"33547"	"Lithia"	"FL"	"Melissa Espinoza"	"melissa.espinoza@gmail.com"	"$2b$12$mqkSv0UCUkp6mYBxN3rsLOGab39NOuBaHFwcbEb5oi7eqOXWP9EG2"	"0HYFvbbw)&!6"	"The user exhibits a strong preference for Royal Canin, having made the majority of their purchases in the food category, particularly wet cat food and dog food tailored for sensitive stomachs. Their spending habits suggest a mid to high range buyer, with an average purchase price of around $60, reflecting brand loyalty mainly towards Hill's Science Diet despite a higher total spend on Royal Canin. The user is likely to continue purchasing premium pet food products to maintain their pets' health and wellness."	"[""Royal Canin"", ""Hill's Science Diet"", ""Purina Pro Plan""]"	"[""With Grain"", ""High Fiber"", ""Weight Control"", ""No Corn No Wheat No Soy"", ""High-Protein""]"	"Recently bought Royal Canin and Purina Pro Plan food products, so might buy new treats or accessories."	"{""min"": 49.08, ""max"": 77.48}"	"{""min"": 42.64, ""max"": 42.64}"	"{}"	"{}"	"{}"	"{""min"": 20.12, ""max"": 20.12}"
